smiles,taste,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCCCOC(=O)CC(O)(CC(=O)OC)C(O)=O,bitter,11.398418839758126,11.398418839758126,0.16725851914840018,-2.4911379204459556,0.4654215609712878,13.421052631578947,276.28499999999997,256.12499999999994,276.12090298000004,110,0,0.33641968584425386,-0.47908942515607633,0.47908942515607633,0.33641968584425386,1.105263157894737,1.6842105263157894,2.1578947368421053,16.53734710320324,9.956713535572183,2.4128502061503596,-2.2045017428624507,2.1746569351226395,-2.429615381588008,5.884459621146099,-0.17224920923089138,2.336891339357176,4.368655883953164,308.0,14.88890505706126,11.178309330438518,11.178309330438518,8.852389716768412,6.036078090277935,6.036078090277935,4.194000085290967,4.194000085290967,2.5102722785166884,2.5102722785166884,1.3525530090925564,1.3525530090925564,-1.63,8697.90956508741,17.37,8.468127144158156,6.755076123528203,111.05373854972932,19.68678069728151,0.0,5.601050810983688,0.0,0.0,17.90791586385555,9.589074368143644,4.794537184071822,0.0,0.0,19.765380445542643,6.4208216229260096,0.0,26.55832275164247,34.070392249496976,17.90791586385555,0.0,0.0,0.0,44.62889612530435,13.716679505790452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.43870097031109,23.85733745981556,0.0,39.02784531432067,0.0,0.0,0.0,0.0,110.13,36.350609920691255,19.49013894705617,0.0,6.606881964512918,6.4208216229260096,19.951440787129552,0.0,0.0,6.923737199690624,4.736862953800049,9.843390348640755,9.067124714861457,0.0,33.3322217133716,18.63185934405902,-2.4911379204459556,-3.4333358342061437,0.0,0.9253838749750996,2.154715988476811,1.0631681189081081,0.75,19,2,7,0,0,0,0,0,0,0,1,0,6,2,7,0,9,0,0,0,0,1,7.741650973369852,0,0.4886999999999997,64.31960000000004,1,1,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCCCOC(=O)CC(O)(CC(=O)OCC)C(O)=O,bitter,11.379630653187201,11.379630653187201,0.06495913643235074,-2.49052449452003,0.4654215609712878,13.421052631578947,276.28499999999997,256.12499999999994,276.12090298000004,110,0,0.3364196876676332,-0.4790894251512045,0.4790894251512045,0.3364196876676332,1.0526315789473684,1.5789473684210527,2.0,16.54015498765789,9.95648248157132,2.4140217996698063,-2.2076659727416112,2.1763281528884737,-2.430989588096087,5.884809633788009,-0.17282169638638997,2.284462150719748,4.491435097751089,308.0,14.88890505706126,11.178309330438518,11.178309330438518,8.852389716768412,6.123611715595433,6.123611715595433,4.069335251357982,4.069335251357982,2.3379265828982003,2.3379265828982003,1.2846783941481215,1.2846783941481215,-1.63,8274.321909906927,17.37,8.468127144158156,6.755076123528203,111.05373854972935,19.68678069728151,0.0,5.601050810983688,0.0,0.0,17.90791586385555,9.589074368143644,4.794537184071822,0.0,0.0,13.344558822616634,13.344558822616634,0.0,26.055407174877857,34.070392249496976,17.90791586385555,0.0,0.0,0.0,45.13181170206897,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.935785393546475,23.85733745981556,0.0,39.53076089108528,0.0,0.0,0.0,0.0,110.13,36.350609920691255,19.49013894705617,0.0,13.213763929025836,6.4208216229260096,6.4208216229260096,0.0,6.923737199690624,6.923737199690624,4.736862953800049,9.843390348640755,9.308906835308349,0.0,33.54783584075656,18.715854276895943,-2.49052449452003,-3.3987025489208023,0.0,-0.1127641548533509,3.679394245333324,0.0,0.75,19,2,7,0,0,0,0,0,0,0,1,0,6,2,7,0,9,0,0,0,0,1,7.741650973369852,0,0.48869999999999963,64.31960000000004,1,1,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCOC(=O)C(O)CC(=O)OC,bitter,10.989266817838246,10.989266817838246,0.2713947940287227,-1.4173091458805744,0.49577264277958777,11.928571428571429,204.22199999999995,188.09399999999997,204.099773612,82,0,0.3350695724728435,-0.4689122346422011,0.4689122346422011,0.3350695724728435,1.4285714285714286,2.0714285714285716,2.5714285714285716,16.549213259558826,10.241298653188776,2.198840759256954,-2.082359888644485,1.9816555012095933,-2.263089530902114,5.80950909954585,-0.15874342062845007,2.1728489446642585,3.70043236507406,176.47733175670794,10.974691494688164,8.485984151291227,8.485984151291227,6.612590865130759,4.52920249257206,4.52920249257206,2.8171052311840383,2.8171052311840383,1.6019745837753707,1.6019745837753707,0.7378275466855237,0.7378275466855237,-1.1,988.6462698222376,12.9,7.3176284871383475,5.529263495678278,83.0031563542997,14.580253302440804,0.0,6.103966387748303,0.0,0.0,11.938610575903699,4.794537184071822,4.794537184071822,0.0,0.0,13.344558822616634,6.4208216229260096,0.0,20.137501128716462,24.169327670584448,11.938610575903699,0.0,0.0,0.0,32.29016845621696,13.716679505790452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86578386428316,19.06280027574374,0.0,26.186202068468653,0.0,0.0,0.0,0.0,72.83,18.042576963652003,9.589074368143644,0.0,13.027703587438928,0.0,12.841643245852019,7.109797541277533,0.0,6.923737199690624,4.736862953800049,9.843390348640755,8.982832892416226,0.0,21.655906005920887,9.14317932728647,0.0,-1.40852636579323,0.0,-0.12711128432854646,2.2284519610313263,1.1919341301335349,0.7777777777777778,14,1,5,0,0,0,0,0,0,0,1,0,5,1,5,0,6,0,0,0,0,1,6.742671963148906,0,0.2537000000000001,48.506800000000034,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(C)C1=CC=C(C)CC1,bitter,2.28125,2.28125,0.7401388888888889,0.7401388888888889,0.518498177076054,18.8,136.23799999999997,120.10999999999997,136.125200512,56,0,-0.025687994602429993,-0.07300932613049105,0.07300932613049105,0.025687994602429993,1.2,1.9,2.3,14.110124932482556,9.918888555376062,2.050897364358658,-2.140697781755325,2.2255157411690822,-1.9718490161095867,5.230576966756838,0.6999942536260682,1.8845053612018057,2.6429867035096564,170.4773317567079,7.560477932315068,7.146264369941973,7.146264369941973,4.698377302757663,4.061166056683572,4.061166056683572,3.409301499263133,3.409301499263133,2.1315216309498695,2.1315216309498695,1.2385952279010246,1.2385952279010246,-0.52,180.91251467537336,7.585485232067512,3.0462804076265617,1.7285097165599768,63.63869283950128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14572367318754,25.683286491704035,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,0.0,23.2982492738063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,23.2982492738063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,18.414747775921285,5.573104530069267,0.0,32.923251812739636,0.0,0.0,0.0,0.0,0.0,3.1203703703703707,0.7401388888888889,0.0,7.07574074074074,6.730416666666667,0.0,0.6,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3107515044787883,1,3.308900000000002,45.91200000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCC(C)(O)C1CCC(=CC1)C,bitter,10.07121598639456,10.07121598639456,0.3575462962962961,-0.6607638888888885,0.6807968352055365,28.0,184.27899999999997,164.11899999999997,184.14632988,76,0,0.08825533706566674,-0.3874739344647708,0.3874739344647708,0.08825533706566674,1.6923076923076923,2.3846153846153846,2.8461538461538463,16.47811308922643,9.790191961525046,2.3154943368556173,-2.3360092872801546,2.3133744955773103,-2.3931142423948315,5.051417949423629,-0.06256744294666193,2.0454535833411955,2.5292545025503275,186.21499122004107,9.897341225498538,8.838589549089264,8.838589549089264,6.059678737419713,4.929732144576418,4.929732144576418,4.311963133645171,4.311963133645171,2.9540232879743393,2.9540232879743393,1.9401685284884502,1.9401685284884502,-0.34,703.6360326693713,10.738988941548184,4.248460270697676,2.8150478169574527,80.60101696778504,9.843390348640755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64912463690315,39.02784531432067,7.109797541277533,12.207932775496605,9.843390348640755,0.0,0.0,0.0,5.917906046161393,38.71099007914296,13.716679505790452,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,24.424257711614842,4.736862953800049,5.917906046161393,33.10993926815928,11.64912463690315,0.0,0.0,0.0,29.46,5.601050810983688,5.106527394840706,0.0,0.0,12.52478801067431,19.26246486877803,5.573104530069267,7.109797541277533,6.923737199690624,12.999757306524504,4.736862953800049,5.0159913548752835,0.0,0.0,10.07121598639456,0.7878165154950876,0.3575462962962961,0.0,5.420351473922902,4.4597909580498865,1.6372874149659864,0.8181818181818182,13,1,2,1,0,1,0,0,0,0,2,0,2,1,2,0,3,0,0,0,0,2,3.5095513742791655,1,2.1302000000000003,53.59780000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCC(O)CC(C)CCc1ccccc1,bitter,9.591784139581758,9.591784139581758,0.3233580036953059,-0.3233580036953059,0.7682330828007974,14.6875,222.328,200.15199999999996,222.161979944,90,0,0.07756133162991062,-0.39071849161466843,0.39071849161466843,0.07756133162991062,1.25,1.9375,2.5625,16.474761023165776,9.95822590232424,2.0947558607553343,-2.151656411747525,2.1422740451555504,-2.172798970994409,5.140541161138131,0.04912963839893419,2.2790866848053777,2.221276003510807,262.62661626856533,11.803118619434356,10.225340895037395,10.225340895037395,7.71954535281284,5.929702738967147,5.929702738967147,4.47431297769276,4.47431297769276,2.8021348889786646,2.8021348889786646,1.9004854372652455,1.9004854372652455,-0.8600000000000001,3983.8435250398,13.206050198150596,7.419345139907786,5.286264285924863,98.25871901637275,9.843390348640755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.255572541998674,30.743822406636415,7.109797541277533,12.71084835226122,9.843390348640755,0.0,0.0,0.0,5.917906046161393,32.29016845621695,13.716679505790452,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,24.927173288379457,11.157684576726059,5.917906046161393,25.328831937239638,30.33183534230805,0.0,0.0,0.0,29.46,0.0,5.106527394840706,0.0,6.103966387748303,12.52478801067431,19.26246486877803,5.563451491696996,7.109797541277533,6.06636706846161,31.18920547353706,4.736862953800049,4.917275520745489,0.0,0.0,9.591784139581758,1.3709086304274798,0.5327371504157219,10.477594513688038,2.6976439804316783,2.622516849332326,1.6228725487108424,0.5714285714285714,16,1,2,0,0,0,0,1,0,1,2,0,2,1,2,0,7,0,0,0,0,2,6.123765272189179,1,2.652700000000001,66.42680000000006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cc(c(c(c1)O)CC=C(C)C)O,bitter,9.646922713529857,9.646922713529857,0.059583333333333544,0.059583333333333544,0.7505523671720598,9.8,208.25699999999998,192.12899999999996,208.109944372,82,0,0.12597836143761068,-0.5073753881577532,0.5073753881577532,0.12597836143761068,1.2666666666666666,1.8,2.2,16.466300315761302,10.076196955221226,2.081218543553415,-2.0754001575726844,2.3248827656134825,-1.8818092037550627,5.495633495779716,0.3946684176083631,2.152457914270247,3.0302494291112545,342.61985466429576,11.422285251880869,9.241833070219204,9.241833070219204,7.040912557858761,4.764763385226955,4.764763385226955,3.6298009792276438,3.6298009792276438,2.1264705721554344,2.1264705721554344,1.249788608547412,1.249788608547412,-1.64,1840.3515167010612,11.434850299401196,4.7318370427328516,2.907605521188402,89.63346550759125,14.94991774348146,17.248535499851716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64912463690315,20.268296022307258,17.696185628620217,7.109797541277533,14.94991774348146,0.0,0.0,0.0,0.0,20.268296022307258,7.109797541277533,29.345310265523366,0.0,17.248535499851716,4.736862953800049,0.0,17.248535499851716,0.0,17.322852330958945,6.4208216229260096,0.0,19.410925891078243,23.78185877382637,0.0,0.0,0.0,49.69,0.0,10.213054789681411,0.0,11.49902366656781,17.733784947906912,5.573104530069267,19.242531678200752,0.0,19.92349450621513,0.0,4.736862953800049,4.921017337490552,0.0,0.0,19.293845427059715,1.6681648662551445,0.5691203703703709,2.9878703703703704,2.4635355253212396,3.939719387755102,1.4900600487108422,0.3333333333333333,15,2,3,0,0,0,0,1,0,1,0,0,3,2,3,0,3,0,0,0,0,0,3.6071898816540946,1,2.6151000000000013,59.45860000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCC(O)CCCc1ccccc1,bitter,9.402185059208868,9.402185059208868,0.31600718065003863,-0.31600718065003863,0.750363535109347,12.714285714285714,194.27400000000003,176.12999999999997,194.130679816,78,0,0.07731910714007377,-0.39072910511876263,0.39072910511876263,0.07731910714007377,1.2857142857142858,2.0,2.642857142857143,16.474742635490713,10.066342988218329,2.0195075682249235,-2.079897806043131,2.05949057275403,-2.1324619709940933,5.1394642813789915,0.0580879978517639,2.196895530639742,2.1553993229965673,225.05344312420408,10.22576835024473,8.647990625847768,8.647990625847768,6.825698502695489,5.035855888849796,5.035855888849796,3.486992392367979,3.486992392367979,2.2046776234208,2.2046776234208,1.462208178686273,1.462208178686273,-0.8600000000000001,1652.065439041086,11.216103500761037,6.572601749588605,4.396975442572656,85.52883478757953,9.843390348640755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,24.825916360475023,7.109797541277533,12.71084835226122,9.843390348640755,0.0,0.0,0.0,0.0,25.36643125652633,13.716679505790452,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,24.927173288379457,11.157684576726059,0.0,18.405094737549014,30.33183534230805,0.0,0.0,0.0,29.46,0.0,5.106527394840706,0.0,6.103966387748303,6.606881964512918,19.26246486877803,5.563451491696996,7.109797541277533,18.19910120538483,12.13273413692322,4.736862953800049,4.856373299319728,0.0,0.0,9.402185059208868,1.3306637377173094,0.0,10.329866465104558,2.530112433862433,0.43927547871000283,1.6115235260770975,0.5,14,1,2,0,0,0,0,1,0,1,1,0,2,1,2,0,6,0,0,0,0,1,5.265641535190634,1,2.0166000000000004,57.26280000000005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCC(O)CCCCc1ccccc1,bitter,9.421367472915092,9.421367472915092,0.30020985554715773,-0.30020985554715773,0.6971954810066356,12.666666666666666,208.30100000000002,188.14099999999996,208.14632988,84,0,0.07730791063054898,-0.39072930573702896,0.39072930573702896,0.07730791063054898,1.2,1.9333333333333333,2.6,16.474743675760095,10.057458855345406,2.018005700816601,-2.0803561457881603,2.0734761272614293,-2.129445094890968,5.1390923712815715,0.05769919788060896,2.263278721759856,2.0688461098188915,237.4750399341736,10.932875131431278,9.355097407034316,9.355097407034316,7.325698502695489,5.535855888849795,5.535855888849795,3.840545782961253,3.840545782961253,2.4546776234207996,2.4546776234207996,1.6294836733677136,1.6294836733677136,-0.8600000000000001,2761.2000405470244,12.21072135785007,7.4340534265695615,5.550653428624725,91.89377690197615,9.843390348640755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75265696523406,24.825916360475023,7.109797541277533,12.71084835226122,9.843390348640755,0.0,0.0,0.0,0.0,31.78725287945234,13.716679505790452,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,24.927173288379457,11.157684576726059,0.0,24.825916360475023,30.33183534230805,0.0,0.0,0.0,29.46,0.0,5.106527394840706,0.0,6.103966387748303,6.606881964512918,25.683286491704038,5.563451491696996,7.109797541277533,6.06636706846161,24.26546827384644,4.736862953800049,4.868942187412155,0.0,0.0,9.421367472915092,1.3738252970941465,0.0,10.451600560551228,3.8162824913916173,0.44973907155454795,1.6182429190812129,0.5384615384615384,15,1,2,0,0,0,0,1,0,1,1,0,2,1,2,0,7,0,0,0,0,1,6.05167699674743,1,2.4067000000000007,61.87980000000005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CN1C(=O)C=Cc2ccccc12,bitter,11.19592970521542,11.19592970521542,0.035833333333333384,0.035833333333333384,0.5711216662473267,10.416666666666666,159.188,150.11599999999999,159.068413908,60,0,0.25024926947695186,-0.3113469247964061,0.3113469247964061,0.25024926947695186,1.0833333333333333,1.8333333333333333,2.6666666666666665,16.139523141699687,10.195806619805268,1.948880891008353,-2.014211878211188,2.0825762528844884,-2.141409431212312,5.7800978827936405,0.9061626063066561,2.1212164873852353,3.005244075626373,460.6671592888755,8.55204176387779,6.819563501101577,6.819563501101577,5.787693700234703,3.8365852079444336,3.8365852079444336,2.789403720797688,2.789403720797688,2.034157387997923,2.034157387997923,1.3255064969222021,1.3255064969222021,-1.5699999999999998,770.0015849208404,7.099295165750825,2.482514050089481,0.9250104838970957,70.06915133321438,4.567099647791355,0.0,0.0,0.0,5.559266895052008,0.0,4.794537184071822,0.0,0.0,0.0,18.19910120538483,17.518958351388015,13.1140390511388,5.516700717616262,0.0,10.902924932081056,0.0,4.567099647791355,7.04767198267719,0.0,0.0,46.75200648989349,0.0,0.0,5.559266895052008,0.0,0.0,0.0,4.567099647791355,7.04767198267719,0.0,0.0,41.192739594841484,0.0,10.902924932081056,0.0,22.0,0.0,4.794537184071822,0.0,5.559266895052008,0.0,10.902924932081056,0.0,17.681138698930155,30.33183534230805,0.0,0.0,1.6481481481481481,0.0,11.19592970521542,1.0968518518518522,1.0126851851851855,0.0,11.263977702191987,0.0,0.0,1.7824074074074074,0.1,12,0,2,0,0,0,0,1,1,2,0,0,2,0,2,1,0,0,0,0,0,0,1.4686749995590629,2,1.5385,49.18900000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OC(=O)c1cccc2ccccc12,bitter,10.814911186696902,10.814911186696902,0.35935185185185237,-0.8779629629629626,0.7172080990038779,10.153846153846153,172.183,164.11899999999997,172.052429496,64,0,0.33581576987767653,-0.47762327781368663,0.47762327781368663,0.33581576987767653,1.0,1.6923076923076923,2.4615384615384617,16.365583722091504,10.052010450667135,2.0526100419696234,-1.9985411956532344,2.1736166501581344,-1.9591231008470529,6.0297848398580545,0.06988220387564621,2.165908407119638,2.8309756583676706,447.049893201526,9.259148545064338,6.896913770291203,6.896913770291203,6.287693700234703,3.9990981480278296,3.9990981480278296,2.8318615707158816,2.8318615707158816,2.020044538176697,2.020044538176697,1.4119018551861344,1.4119018551861344,-1.8299999999999996,1269.222326572108,7.800346994677565,2.900808330413362,1.2644830100238629,75.43376561786854,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,36.39820241076966,16.838815497391202,0.0,5.563451491696996,9.901064578912528,16.74175371688144,0.0,0.0,0.0,0.0,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,0.0,0.0,10.357988675768818,42.46456947923127,0.0,10.772448428929591,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,5.563451491696996,10.772448428929591,0.0,12.13273413692322,30.33183534230805,0.0,5.106527394840706,0.0,0.0,10.814911186696902,10.632743764172336,0.35935185185185237,-0.8779629629629626,12.737622826908542,0.0,0.0,0.0,0.0,13,1,2,0,0,0,0,2,0,2,0,0,1,1,2,0,1,0,0,0,0,0,1.7405624263288857,2,2.538000000000001,50.90730000000001,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=N(=O)c1cccc2ccccc12,bitter,10.620466742252457,10.620466742252457,0.16490740740740795,-0.35879629629629584,0.49116998683506796,10.153846153846153,173.171,166.11499999999998,173.047678464,64,0,0.2766861184339474,-0.2582903694094381,0.2766861184339474,0.2582903694094381,1.0,1.6923076923076923,2.4615384615384617,16.62828665837135,10.10245584460103,2.0834895266093674,-1.96661469993935,2.237269805456016,-1.8781347032682894,5.900377339596614,-0.3825969484411527,2.165908407119638,2.8309756583676706,447.049893201526,9.259148545064338,6.805162060755066,6.805162060755066,6.287693700234703,3.910122374466009,3.910122374466009,2.7553840678436106,2.7553840678436106,1.9633177672942654,1.9633177672942654,1.3675182867269728,1.3675182867269728,-1.8999999999999995,1269.222326572108,7.733836486578787,2.8603023152422975,1.2418451678191944,74.76604337373196,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,30.33183534230805,11.452591282926406,6.06636706846161,10.309535263282466,4.923311048817671,16.459834703613154,0.0,0.0,0.0,0.0,0.0,52.57888774799684,0.0,0.0,0.0,5.687386274683562,0.0,0.0,4.923311048817671,0.0,10.114318268765572,0.0,42.46456947923127,0.0,10.772448428929591,0.0,43.14,0.0,10.114318268765572,0.0,10.610697323501233,5.386224214464796,5.386224214464796,6.06636706846161,18.19910120538483,18.19910120538483,0.0,0.0,0.0,0.0,10.261670445956161,12.210003779289496,0.16490740740740795,0.0,12.363418367346938,0.0,0.0,0.0,0.0,13,0,3,0,0,0,0,2,0,2,0,0,2,0,3,0,1,0,0,0,0,0,1.7016238775589738,2,2.748000000000001,50.60240000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
